Name,SIC,BVD,Industry,Year,OM,RG
DOWELLS CABLE ACCESSORIES PRIVATE LIMITED,3462.0,IN0016583947,Manufacturing,2023,0.303509904649617,0.3359137588443552
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2017,0.1274818627662347,0.6756940455960925
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2018,0.1167417818078601,0.4139271203297359
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2019,0.1198996801079364,0.3509956466563584
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2020,-0.0116623559840112,-0.703375818768589
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2021,0.0737674786862532,1.5800454657104923
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2022,0.1253879017242517,1.5257750317806047
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,Wholesale Trade,2023,0.0798171812298079,0.4446095287735505
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2017,0.2201468523106163,0.2805404807298259
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2018,0.2334426297883927,0.1736052301256916
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2019,0.1943993806842137,0.1757431200441015
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2020,0.1036372725963799,-0.0966292658850834
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2021,0.111181710909729,0.4983985467324665
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2022,0.2269313487640153,0.586183152903857
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,Services,2023,0.1608094106871979,0.1295699594972015
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2017,0.2633087143171695,0.6661819639987339
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2018,0.2334783719288041,0.163715164798432
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2019,0.0703959723498622,0.0037098451169377
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2020,0.071055009074919,-0.0164667505059434
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2021,0.2646118617896762,0.3865114677708097
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2022,0.1806913384833625,0.1402125793136559
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,Services,2023,0.2392274849637074,0.2140812359159865
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2017,0.1468515067966974,0.498854222669598
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2018,0.1452469835114695,0.3864222098497187
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2019,0.14373635853674,0.2900788414713395
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2020,0.1433954427924377,0.1549112103904442
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2021,0.1436827347256258,0.3628598736467747
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2022,0.1509893055066134,0.2400096140766954
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,Services,2023,0.1509048423935377,0.2845351456274125
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2017,0.1840732855125379,0.1856585728322322
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2018,0.1578374415733311,0.2854281499178899
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2019,0.1885517315764402,0.2057621334804835
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2020,0.2523015212932088,0.2114297352645555
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2021,0.2302518586496457,0.3807261158508281
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2022,0.2385558367605194,0.2875107320516725
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,Services,2023,0.2127862727461424,0.2544746703260452
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2017,0.1285939686721095,0.1457666571153801
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2018,0.1245550366382088,0.1440699833550238
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2019,0.1255566504191504,0.0371981344064347
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2020,0.1228778695663967,-0.0049948424440197
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2021,0.1206859815228613,0.337231038621004
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2022,0.1562365363721306,0.2323623892233339
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,Manufacturing,2023,0.1746072816762108,0.1216618984583608
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2017,0.1257896861601353,5.012521044742685
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2018,0.1097397334988911,0.8879439971301106
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2019,0.0580319438701991,-0.0089805855152592
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2020,0.0930778516137415,0.2044791042514084
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2021,0.0625547079289101,0.6072149473235071
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2022,0.0673011413308896,0.2708440577700766
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,Manufacturing,2023,0.1104852067831423,0.5515251079615109
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2017,0.1261217056531133,0.5014255526322384
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2018,0.11669366725173,0.2145336277158247
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2019,0.0963038867998503,-0.0596270930386085
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2020,-0.036806983395171,-0.4497497372610581
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2021,0.0559805044064663,0.5330913256571135
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2022,0.0597237756006085,0.4998416658316571
G.G AUTOMOTIVE GEARS LIMITED,5013.0,IN35895FI,Wholesale Trade,2023,0.0912730091879604,0.2156353626006555
